CpG,gamma_mean,gamma_sd,gamma_lower,gamma_upper,p_gamma_gt_0
cg21495909,0.0085448728129996,0.2294816168806289,-0.44123909627303304,0.4583288418990322,0.5148514008288209
cg20672483,0.0116130611649344,0.3297205857284179,-0.6346392868627646,0.6578654091926335,0.5140482081244269
cg23793004,-0.0071407561871964,0.2080461395100016,-0.4149111896267995,0.4006296772524067,0.4863098141234353
cg04147618,0.0037078325244242,0.5057159470261992,-0.9874954236469261,0.9949110886957745,0.502924958009927
cg01297276,-0.0163461630837466,0.1997488019726033,-0.4078538149500491,0.3751614887825559,0.4673895193170833
cg15639204,-0.0020155836209455,0.2437681257765039,-0.4798011101428931,0.4757699429010021,0.4967014048237419
cg16193928,-0.0139979196221509,0.3952352819614327,-0.788659072266559,0.7606632330222571,0.4858737440697857
cg07661910,-0.0136425956938658,0.3201059510195311,-0.6410502596921468,0.6137650683044151,0.483002624511918
cg02600653,-0.0181103996456074,0.2057093658466517,-0.42130075670504474,0.38507995741382994,0.46492293068704726
cg12069228,-0.0193583804559113,0.2204841135111085,-0.45150724293768396,0.4127904820258613,0.4650180436651332
cg08343834,0.0247895510101035,0.5308189925065984,-1.0156156743028293,1.0651947763230363,0.5186240630965978
cg05808198,-0.0123549288056191,0.2696283335670782,-0.5408264625970923,0.5161166049858542,0.4817260333471928
cg09391382,0.0113822565582467,0.227080839917117,-0.4336961896793026,0.45646070279579604,0.5199883119337736
cg25686785,0.0047989088348773,0.3056661966937327,-0.5943068366848387,0.6039046543545934,0.5062630706599245
cg20983117,-0.0054568772123005,0.2368052594802182,-0.4695951857935281,0.45868143136892714,0.4908076940880628
cg00029553,-0.0144156130450275,0.3499810479761805,-0.7003784670783413,0.6715472409882863,0.483572333968577
cg13660279,-0.013195811515431,0.3179508036032314,-0.6363793865777646,0.6099877635469025,0.4834475768567629
cg25370017,-0.0333333072774781,0.4992092608737595,-1.0117834585900467,0.9451168440350906,0.4733815222769998
cg12234807,-0.0136730089347748,0.3020222845395932,-0.6056366866323775,0.5782906687628278,0.48194544257954897
cg07774884,0.0106836123522512,0.477868926548467,-0.9259394836827441,0.9473067083872466,0.5089183234347572
cg27254028,-0.0280602052049839,0.3706071699649482,-0.7544502583362823,0.6983298479263146,0.46982326089266324
cg25317526,0.0030460955809696,0.3198643843497361,-0.6238880977445131,0.6299802889064523,0.5037991036491689
cg04516741,-0.018886648428595,0.3280571154973168,-0.6618785948033359,0.6241052979461459,0.47704508730237805
cg24573918,-0.0101094063275951,0.247366116181482,-0.4949469940432998,0.47472818138810957,0.48370048703951796
cg21191048,-0.0070988332171767,0.2276740518179173,-0.4533399747802946,0.4391423083459412,0.4875630714919681
cg12798259,-0.0093521753855796,0.5087987390575511,-1.0065977039383798,0.9878933531672206,0.49266749736265425
cg00389116,-0.0069266833942577,0.3475507385879143,-0.6881261310265697,0.6742727642380543,0.492049609920614
cg19816294,0.0135765840370622,0.3603625494910503,-0.6927340129653964,0.7198871810395208,0.5150265125372967
cg19828715,0.0012644263049689,0.2315421451232297,-0.4525581781365613,0.45508703074649914,0.5021785692885526
cg02578827,-0.0159349869135112,0.4805878425883798,-0.9578871583867355,0.926017184559713,0.4867745814592088
cg00842325,-0.0079756190874628,0.4197226472241105,-0.8306320076467194,0.8146807694717938,0.4924197080712659
cg15900573,0.0007582638217798,0.2087990312691398,-0.4084878374657342,0.4100043651092938,0.5014487750803218
cg26883243,-0.0043316716444524,0.2545311035127913,-0.5032126345295234,0.4945492912406185,0.49321103185954596
cg06684787,-0.0287474716673023,0.4951922597980894,-0.9993243008715575,0.941829357536953,0.47685314524022415
cg00211372,-0.0098293581048977,0.3534473225658006,-0.7025861103338669,0.6829273941240714,0.4889068585676998
cg25707473,-0.0105816033086331,0.2293977895452277,-0.46020127081727935,0.4390380642000131,0.48160421512546303
cg23178342,-0.0030762632848942,0.4896800485462061,-0.9628491584354582,0.9566966318656698,0.4974937851332759
cg26678260,-0.0171488846104194,0.2093515424317849,-0.4274779077767178,0.39318013855587897,0.46735743228918436
cg22523226,-0.0067886136396812,0.263652468699616,-0.5235474522909286,0.5099702250115662,0.4897290330852415
cg06623258,-0.0102205189117415,0.2204167077304664,-0.4422372660634556,0.42179622823997265,0.48150804217439214
cg27062689,0.0064695600403858,0.3036122797690163,-0.5886105083068861,0.6015496283876577,0.5085002679470534
cg17333429,-0.0057659237160115,0.3298781822372777,-0.6523271609010758,0.6407953134690528,0.493027263524048
cg00032807,-0.0418418497776165,0.5219684342268212,-1.064899980862186,0.9812162813069529,0.4680543462995135
cg10287351,-0.0184166184428549,0.3151124149162593,-0.6360369516787231,0.5992037147930133,0.4766972456611037
cg04550865,-0.0188133248754497,0.1999090276942004,-0.41063501915608247,0.3730083694051831,0.46251111433489134
cg00640107,-0.0142974968566815,0.4744899852686269,-0.9442978679831902,0.9157028742698272,0.4879807516540229
cg18370228,0.0069001991771704,0.3779559758666406,-0.733893513521445,0.7476939118757859,0.507282933620412
cg05781984,-0.0036747766600974,0.2245162837115852,-0.44372669273480436,0.43637713941460954,0.49347059241245383
cg01264497,0.0059976237206756,0.3213571596435436,-0.6238624091806699,0.6358576566220211,0.5074451952095556
cg09344934,-0.0277690334495066,0.4564739783091247,-0.922458030935391,0.8669199640363777,0.47574579738696343
cg07966323,-0.0176506793152148,0.2851564343948222,-0.5765572907290663,0.5412559320986366,0.475321937474654
cg09985753,0.0061451182910864,0.4903782682401756,-0.9549962874596577,0.9672865240418306,0.5049991679919411
cg20020695,-0.0035071883475329,0.2113326285870463,-0.4177191403781436,0.41070476368307784,0.493379623845414
cg07210941,-0.0031948195431507,0.2198737494149834,-0.43414736839651813,0.4277577293102167,0.49420347472127
cg05906698,-0.0196039093868224,0.3362192679500294,-0.67859367456888,0.6393858557952351,0.47675207844355827
cg25392099,-0.0110323976817761,0.2142334055180122,-0.43092987249708004,0.4088650771335278,0.4794647089770613
cg08201223,0.0014542536438463,0.2488645041033184,-0.4863201743986577,0.48922868168635036,0.502331228253083
cg22253511,-0.0155708846387341,0.2658237941452126,-0.5365855211633509,0.5054437518858826,0.47664492841129424
cg06039237,0.0088706819026743,0.2690689330362533,-0.5185044268483822,0.5362457906537307,0.513149972631842
cg21253032,0.0238436628728157,0.3525486679839497,-0.6671517263757256,0.714839052121357,0.5269608124489022
cg15694507,-0.0096717878346964,0.2107257732584415,-0.42269430342124176,0.40335072775184894,0.4816959702621728
cg03999123,-0.0127816152171962,0.200890346625479,-0.406526694603135,0.38096346416874266,0.47463447804713477
cg13840205,0.000653472587312,0.4648125896422493,-0.9103792031114967,0.9116861482861206,0.500560866388073
cg08633308,-0.0117053789228459,0.2118649919794207,-0.4269607632025105,0.4035500053568187,0.47796995211187765
cg02225069,-0.0127431071488555,0.3434561511401995,-0.6859171633836465,0.6604309490859355,0.4852016099769867
cg22562422,0.0052542627217088,0.2641278117083286,-0.5124362482266153,0.5229447736700329,0.5079355873068934
cg06433674,-0.008743587413544,0.2487701126146785,-0.4963330081383138,0.4788458333112259,0.48598115898553773
cg06603975,-0.0019640793430703,0.2939994420477351,-0.5782029857566311,0.5742748270704905,0.4973348641130675
cg11299873,0.0112270488514711,0.4911222128523229,-0.9513724883390817,0.9738265860420239,0.5091190222797265
cg06260064,-0.0105145260989438,0.440955690716273,-0.8747876799028388,0.8537586277049513,0.4904881791058746
cg21329093,0.0085014333437458,0.2782486408857645,-0.5368659027923527,0.5538687694798442,0.5121871344625226
cg06170661,0.0088764116975491,0.263088124769902,-0.5067763128514589,0.524529136246557,0.5134574838674419
cg00324422,-0.0205657824196615,0.2385281644299828,-0.4880809847024278,0.44694941986310477,0.46564595925859875
cg20947400,-0.0074670553546459,0.1951248585050861,-0.3899117780246147,0.37497766731532284,0.4847369669125595
cg16483121,-0.0456610902486067,0.4433086937974073,-0.9145461300915249,0.8232239495943116,0.4589812215956045
cg23505597,-0.0050032703365196,0.2720615881827992,-0.538243983174806,0.5282374425017669,0.4926637803307201
cg25108269,-0.0207429766124626,0.2120635506716318,-0.4363875359288609,0.3949015827039357,0.4610396348026229
cg03323924,0.024162896821362,0.5095285381246846,-0.9745130379030198,1.0228388315457437,0.5189115793318649
cg08768357,0.0309206984011312,0.4444271727415958,-0.8401565601723966,0.901997956974659,0.52773374361706
cg03165986,-0.0119729291637732,0.2173732525528318,-0.4380245041673235,0.41407864583977716,0.4780373457382405
cg21957832,-0.0209016035023689,0.2605733386501112,-0.5316253472565868,0.489822140251849,0.46803356793831585
cg11731507,0.0174480424103601,0.2137100494025763,-0.40142365441868944,0.4363197392394096,0.5325349067784464
cg01908850,0.0200633755720793,0.332887920651771,-0.6323969489053918,0.6725237000495503,0.5240299663728707
cg05499494,-0.033985828983066,0.2529124940148865,-0.5296943172522436,0.46172265928611156,0.4465519107717598
cg22619645,-0.0149160840163044,0.1992089572083729,-0.40536564014471527,0.37553347211210647,0.4701564581501537
cg03438773,-0.0105072435808913,0.3298516350269405,-0.6570164482336946,0.6360019610719121,0.4872940605020478
cg11972313,-0.0045317282553855,0.2050382124122183,-0.4064066245833334,0.39734316807256237,0.49118334673795094
cg26763496,-0.0042177911672778,0.2046023825187544,-0.40523846090403637,0.3968028785694808,0.49177655686920074
cg19478583,0.0115309322133906,0.3234946532252487,-0.6225185881080968,0.6455804525348781,0.5142172440874271
cg04025518,-0.0181043200783012,0.4031017848367559,-0.8081838183583427,0.7719751782017403,0.48208851562964805
cg20525340,0.0147900993540701,0.1892043366905944,-0.3560504005594949,0.3856305992676351,0.5311535795843516
cg06414149,-0.0085652045055636,0.277621771145356,-0.5527038759504614,0.5355734669393342,0.4876937597550439
cg15456045,-0.0233627850077416,0.1849635605634284,-0.38589136371206123,0.33916579369657807,0.4497431897919467
cg01432993,-0.0108494371845305,0.3756919453468773,-0.7472056500644099,0.7255067756953489,0.4884807280857014
cg03850155,-0.0142126221376929,0.2655846563906686,-0.5347585486634033,0.5063333043880175,0.47866100087221386
cg12343411,0.0041141843628247,0.2445508441443599,-0.4752054701601207,0.4834338388857701,0.5067112615268908
cg06663733,-0.0260023346690844,0.2912711469464521,-0.5968937826841305,0.5448891133459617,0.4644329045795933
cg25584626,-0.0291249094656479,0.3744087860095373,-0.7629661300443411,0.7047163111130452,0.4689979223995868
cg10206828,0.0049928008842905,0.2616896929176877,-0.5079189972343773,0.5179045990029584,0.5076109934351827
cg12204620,-0.0076313073459627,0.243153687282522,-0.4842125344197058,0.46894991972778044,0.4874813684070779
cg14311946,0.0278636068938537,0.5011570245349003,-0.9544041611945508,1.0101313749822582,0.5221691925641669
cg03096171,-0.029627842148948,0.252199624805356,-0.5239391067674458,0.4646834224695498,0.4532407410860506
cg11647274,-0.0090552101394997,0.2058045529621449,-0.4124321339453037,0.39432171366630425,0.4824525702535867
cg17894861,0.0035766383315436,0.2260245021346849,-0.4394313858524388,0.446584662515526,0.5063126461606613
cg05603368,-0.0079331264475246,0.3381289798284911,-0.6706659269113672,0.6547996740163179,0.49064094054373886
cg01967702,-0.0089867402053021,0.2230583676665833,-0.4461811408318054,0.4282076604212012,0.4839314660041666
cg27124812,-0.0144753723830064,0.3394975172254421,-0.6798905061448729,0.65093976137886,0.482995195820506
cg11464227,-0.0068242725376877,0.360892036712766,-0.7141726644947091,0.7005241194193337,0.49245666755070727
cg13787598,-0.0246033576155063,0.3150055695355009,-0.642014273905088,0.5928075586740755,0.4688724573732498
cg05814190,0.0317568378633149,0.2640204955917938,-0.48572333349660096,0.5492370092232308,0.5478700056574963
cg14965437,-0.0146104785457209,0.4447371350392122,-0.8862952632225768,0.8570743061311349,0.486896328426202
cg11437639,0.0026187882618795,0.3370103734545692,-0.6579215437090762,0.6631591202328351,0.5031000079799816
cg13209256,-0.0120340228690273,0.2024638330256815,-0.40886313559936305,0.3847950898613084,0.4763016675973678
cg24557029,-0.0052648537537019,0.290075696195507,-0.5738132182968956,0.5632835107894918,0.49275962282167496
cg09591915,0.0080638546788427,0.3106562784947449,-0.6008224511708573,0.6169501605285428,0.5103543741684158
cg00750399,-0.0073935184915857,0.2025814064059422,-0.4044530750472324,0.38966603806406097,0.48544322253651406
cg09786757,-0.0418042953785697,0.4746721045215198,-0.9721616202407485,0.8885530294836091,0.46491058447130074
cg07792001,0.0101806680481593,0.3256861239414206,-0.628164134877025,0.6485254709733437,0.5124685618685386
cg00218447,-0.0102490613711589,0.289779878121167,-0.5782176224886462,0.5577194997463284,0.4858929762805754
cg12001987,-0.0162769967968755,0.4877151490374584,-0.9721986889102939,0.9396446953165428,0.48668817857198743
cg21252702,-0.0093976751622508,0.2155763295936933,-0.4319272811658897,0.41313193084138805,0.4826143118402517
cg22672691,0.0140300644867417,0.292361215212765,-0.5589979173302776,0.587058046303761,0.5191374165060758
cg22951079,-0.0157844299441069,0.5065627532393978,-1.0086474262933267,0.9770785664051128,0.4875710214113931
cg26573821,-0.0330962771677644,0.4567430883467155,-0.9283127303273268,0.8621201759917979,0.4711173322872094
cg22255679,-0.008496667395862,0.3426887953356559,-0.6801667062537475,0.6631733714620236,0.49010959026145084
cg25938965,-0.0023951556470928,0.2313912041828568,-0.45592191584549213,0.4511316045513065,0.49587057859011663
cg25653223,-0.0337461176748953,0.2868596888517999,-0.5959911078244231,0.5284988724746325,0.4531765322957849
cg00054831,-0.0001695484602261,0.2537397347009244,-0.49749942847403794,0.49716033155358574,0.499733427464928
cg07097963,0.0054639604309492,0.2024114308853312,-0.39126244410429994,0.40219036496619837,0.5107678707607313
cg10570966,-0.0177541436581695,0.2582723142075442,-0.5239678795049562,0.4884595921886171,0.47259751117519444
cg04202135,-0.0487057494105286,0.4503842144498824,-0.9314588097322981,0.8340473109112408,0.4569412622400154
cg01073946,-0.0177807369658225,0.242563397381061,-0.49320499583270205,0.45764352190105706,0.4707823181175249
cg12158204,-0.0091609378044049,0.2119285296569453,-0.42454085593201774,0.4062189803232079,0.4827604731064258
cg16594490,-0.0091494673642769,0.3096582994446011,-0.6160797342756951,0.5977807995471413,0.4882141756079329
cg27323505,0.0086070952769349,0.3576984794695779,-0.6924819244834377,0.7096961150373076,0.5095985951507831
cg12769242,0.0049495346596955,0.4774812904559291,-0.9309137946339254,0.9408128639533164,0.5041353312096376
cg06540369,-0.0114770119072818,0.2550831854665561,-0.5114400554217318,0.4884860316071682,0.48205635965495164
cg22382069,-0.0152380647485416,0.2273041172187005,-0.4607541344971946,0.4302780050001114,0.47327563589952903
cg01589578,0.023337718108129,0.3645595175931704,-0.6911989363744849,0.737874372590743,0.525521339639564
cg07504399,-0.0526117751275365,0.4905136631509535,-1.0140185549034053,0.9087950046483324,0.4572919409353
cg09913581,0.0116412376541786,0.2197465536306926,-0.41906200746197886,0.4423444827703361,0.5211243838514856
cg15682828,0.0049854400414585,0.3290788001656932,-0.6400090082833001,0.6499798883662171,0.5060436185519641
cg16083580,-0.0131947004682976,0.4450568201814002,-0.885506068023842,0.8591166670872468,0.48817420017179325
cg01952486,-0.0019087114448642,0.2356922303510908,-0.46386548293300217,0.46004806004327375,0.49676927248635516
cg02770983,0.0018372150826067,0.4103254650830484,-0.8024006964801681,0.8060751266453815,0.5017862413816822
cg20999813,0.014246191691684,0.4149945884825241,-0.7991432017340632,0.8276355851174311,0.5136924487278216
cg24151953,-0.0137791906976954,0.2022471459183239,-0.41018359669761023,0.38262521530221943,0.47284089231733484
cg06662154,-0.004517408447002,0.1771008400427706,-0.35163505493083236,0.3426002380368284,0.4898250634017387
cg10953135,-0.0106165820014454,0.3499336708689497,-0.6964865769045869,0.675253412901696,0.48789841008993884
cg02480299,-0.0145817102195029,0.2102206641800176,-0.4266142120123374,0.39745079157333163,0.4723500098789273
cg21988336,-0.021357405366734,0.3169619349539107,-0.642602797876399,0.5998879871429309,0.47313895465280675
cg09670972,0.0129414481961289,0.3902064396191739,-0.751863173457452,0.7777460698497097,0.5132287527614219
cg19511009,-0.0133086949139383,0.208034117056106,-0.42105556434390606,0.3944381745160294,0.4744956171999176
cg23684458,-0.0218809734847142,0.3148994895615044,-0.6390839730252628,0.5953220260558344,0.47230155544031127
cg00152482,0.004034089817011,0.2546417571279306,-0.49506375415373294,0.5031319337877549,0.5063198655744612
cg22809046,-0.0264577893094733,0.5088824305575356,-1.023867353202243,0.9709517745832964,0.47926755430566637
cg12497410,-0.0062007524605705,0.2708742170068119,-0.5371142177939219,0.5247127128727809,0.49086835831054687
cg09571697,0.0158677863476496,0.2974127405234428,-0.5670611850782983,0.5987967577735975,0.5212745725364216
cg19249665,-0.0030891172371607,0.212477418143798,-0.4195448567990048,0.41336662232468335,0.4942001551388372
cg11921792,-0.0129629949330029,0.1963139168533699,-0.3977382719656079,0.3718122820996021,0.47367618576832504
cg26965214,-0.0080576160796911,0.2880841585567598,-0.5727025668509403,0.5565873346915581,0.48884317458699644
cg11445228,-0.0119340007136236,0.1981079482004793,-0.40022557918656304,0.37635757775931583,0.47598228847096413
cg15214933,0.0004388910768135,0.5022425402631145,-0.983956487838891,0.984834269992518,0.5003486207772356
cg24069671,-0.0070725443923797,0.2253936345987862,-0.44884406820600065,0.43469897942124125,0.48748379013217713
cg25410167,-0.0146577531746999,0.2243429848935787,-0.4543700035661142,0.42505449721671434,0.473953098050352
cg12137126,-0.0238423832980032,0.228244304390681,-0.4712012199037379,0.4235164533077315,0.45840218406885236
cg03153971,-0.0183947930652388,0.3589916394345846,-0.7220184063570246,0.685228820226547,0.4795670709399308
cg10042751,-0.0092468139999126,0.3237413161840972,-0.643779793720743,0.6252861657209179,0.4886068185861894
cg16934808,-0.0038871857573065,0.2815071045351799,-0.5556411106462591,0.5478667391316461,0.4944913878013849
cg11735942,-0.0138959433551713,0.2610175296591385,-0.5254903014870828,0.49769841477674015,0.47877130411995517
cg06257308,-0.0310423358884442,0.2457098396302084,-0.5126336215636527,0.4505489497867643,0.44973243656982365
cg01591012,-0.0479086346661976,0.4504263046264309,-0.9307441917340022,0.8349269224016069,0.4576472255240548
cg21764717,-0.0316065812108752,0.4899022359125354,-0.9918149635994445,0.9286018011776941,0.4742796442865701
cg00046614,-0.0131310925380293,0.2595703471206084,-0.5218889728944218,0.49562678781836317,0.47982699269545326
cg27361367,-0.0169489875862877,0.2052133508498382,-0.41916715525197057,0.38526918007939515,0.4670879686903857
cg21504673,-0.0166548064848766,0.462004758384123,-0.9221841329177577,0.8888745199480045,0.48562164661843066
cg23298936,-0.0063136447180703,0.4101634024448183,-0.8102339135099141,0.7976066240737736,0.49385932449963155
cg15782392,-0.0168652555859504,0.288692912893326,-0.5827033648568694,0.5489728536849685,0.47670729650661137
cg00065957,-0.0001659305819514,0.3733359830434865,-0.7319044573471848,0.7315725961832821,0.4998226886087085
cg14631165,0.0011986944903105,0.2777608380787748,-0.543212548144088,0.5456099371247091,0.5017216553363333
cg16188689,6.0988303931390736e-05,0.3057203514831744,-0.5991509006030904,0.5992728772109532,0.5000795851920514
cg19057367,-0.0125356314448758,0.2183925098085594,-0.4405849506696522,0.4155136877799006,0.4771134613532657
cg11382709,-0.0090402565616878,0.2225425102028855,-0.44522357655934336,0.4271430634359678,0.4837983812898552
cg06601257,-0.0087424064140443,0.5188305353227826,-1.025650255646698,1.0081654428186095,0.4932780546320461
cg08013737,-0.0267697742689059,0.2136439243289885,-0.44551186595372333,0.3919723174159115,0.45014267305506683
cg15278703,-0.0173344141139724,0.5129302242197122,-1.0226776535846083,0.9880088253566635,0.4865203603725641
cg02880697,-0.01468924568388,0.2152823305916738,-0.43664261364356066,0.4072641222758006,0.4728002889734588
cg10492151,-0.0173834736024037,0.206735391865801,-0.42258484165937366,0.3878178944545662,0.46649417886168165
cg03040105,-0.0096016180223049,0.2313882139476896,-0.46312251735977655,0.4439192813151667,0.48345035676355164
cg08938906,-0.0378248798734918,0.4380031564593462,-0.8963110665338103,0.8206613067868267,0.4655910951512011
cg05468331,-0.0167468474507073,0.3469313289112587,-0.6967322521167744,0.6632385572153597,0.48074998923916124
cg03036119,-0.0225848161833331,0.2330514764109822,-0.4793657099488582,0.43419607758219203,0.4613992785108796
cg00811020,0.0105688279765048,0.3144305752585952,-0.6057150995303417,0.6268527554833514,0.5134069612071954
cg24582932,-0.0166109706507584,0.211728463919184,-0.4315987599323591,0.3983768186308423,0.46873341167895766
cg03717442,-0.0006117823754241,0.3122504539171074,-0.6126226720529546,0.6113991073021063,0.4992183655884279
cg03799825,-0.0033309886887338,0.2384196860988688,-0.47063357344251666,0.463971596065049,0.49442651311389374
cg15432120,-0.0313842210257238,0.2256870782446207,-0.47373089438518035,0.41096245233373274,0.4447010602249778
cg09849916,-0.007218334582238,0.2343902136199596,-0.46662315327735876,0.4521864841128828,0.4877160240987528
cg17890364,-0.0246537935233347,0.2215247233292868,-0.4588422512487368,0.4095346642020674,0.4556926429193727
cg14142471,-0.0137923512205212,0.3086229047313907,-0.6186932444940471,0.5911085420530046,0.48217721054420537
cg02456288,-0.0094361074729766,0.2719674645873924,-0.5424923380642658,0.5236201231183125,0.48616118621699766
cg21464565,-0.0066756735887524,0.27116074491409,-0.5381507336203688,0.524799386442864,0.49017948026967084
cg19747727,0.0084063245472893,0.1876132154477307,-0.3593155777302629,0.3761282268248415,0.5178692980972177
cg24853070,0.0140119964829559,0.2598266835679267,-0.49524830331018044,0.5232722962760923,0.521503832558319
cg19163499,-0.0219706422647551,0.2253152473368964,-0.46358852704507203,0.41964724251556185,0.4611604278822664
cg19626252,-0.0049025476763473,0.3112154517373474,-0.6148848330815482,0.6050797377288535,0.4937157597717621
cg23692250,-0.0338956218477281,0.3231868270091871,-0.6673418027857349,0.5995505590902787,0.45823577551578587
cg03122306,0.0027735799025136,0.267687464733646,-0.5218938509754326,0.5274410107804598,0.5041334714512906
cg26304574,0.0106611339163759,0.3329696677607368,-0.6419594148946681,0.6632816827274199,0.5127712848712608
cg16490700,-0.0127087366120442,0.2464484457608521,-0.4957476903033143,0.4703302170792259,0.47943664773384653
cg10374774,0.0017469350930351,0.234222429437381,-0.4573290266042317,0.46082289679030186,0.5029754614448085
cg14883247,-0.0150410690935537,0.3450142609175707,-0.6912690204919923,0.6611868823048849,0.4826134195211189
cg06014896,-0.0141478536075352,0.3235957278418427,-0.6483954801775469,0.6200997729624764,0.4825634924535105
cg25649770,-0.0094319916998844,0.3458991531901363,-0.6873943319525515,0.6685303485527827,0.4891229741680202
cg05420466,-0.0019960650384608,0.2489758205639675,-0.48998867334383706,0.4859965432669155,0.4968016725231851
cg11235379,0.0016828969062903,0.3853592422351767,-0.753621217874656,0.7569870116872366,0.5017422096627591
cg02082809,-0.0064534912271156,0.3989189639619519,-0.7883346605925413,0.7754276781383102,0.49354641306815383
cg19411846,-0.0149773851899978,0.2697678148094267,-0.5437223022164741,0.5137675318364785,0.4778622813418384
cg11261637,0.0045089675217666,0.218728984683843,-0.4241998424585657,0.4332177775020989,0.5082233746650132
cg01530159,-0.0180299727998451,0.3731674479616153,-0.7494381708046111,0.7133782252049209,0.4807321862851305
cg13698738,-0.004146804948705,0.2580544926565614,-0.5099336105555653,0.5016400006581553,0.4935894755837451
cg26073458,-0.0031443701861645,0.1665787964400637,-0.3296388112086893,0.32335007083636036,0.49246994365766505
cg17708237,-0.0135933447827417,0.1903960607509887,-0.38676962385467956,0.35958293428919613,0.4715416567663252
cg17676600,0.0058805054116289,0.2886724844102648,-0.55991756403249,0.5716785748557478,0.5081262334406249
cg03516596,0.0136759197465441,0.2083808765272253,-0.3947505982468175,0.4221024377399057,0.5261635741181842
cg10057264,0.0160818655217637,0.2523280379805214,-0.4784810889200582,0.5106448199635856,0.525408968929582
cg16629624,-0.0090492422719523,0.359093399052369,-0.7128723044145955,0.694773819870691,0.4899476200602716
cg23112405,-0.021751906373435,0.351834395657509,-0.7113473218621527,0.6678435091152826,0.4753513859695848
cg00741609,-0.0031026963435041,0.2745900179165533,-0.5412991314599486,0.5350937387729403,0.4954922963875753
cg00261570,-0.0126250073454029,0.3026909141194231,-0.6058991990194722,0.5806491843286663,0.4833652447983142
cg21831652,0.0202738569465585,0.5432115427958755,-1.0444207669333574,1.0849684808264746,0.5148859528226755
cg26440026,-0.0359216308159565,0.519369981396245,-1.0538867943525967,0.9820435327206838,0.47242959629672543
cg10435926,-0.0049903489481174,0.4067374024003654,-0.8021956576528336,0.7922149597565987,0.4951054138858688
cg24257227,-0.0320061348602003,0.2954852629013659,-0.6111572501468775,0.5471449804264769,0.45687204158829087
cg22972685,0.0064630961882461,0.3047090865690271,-0.590766713487047,0.6036929058635393,0.5084612147249858
cg27605062,-0.0088745224748974,0.3244242581136736,-0.6447460683776977,0.6269970234279029,0.48908842154192667
cg18059764,-0.0003010948698094,0.2200324652639932,-0.43156472678723606,0.4309625370476173,0.4994540831220222
cg17651763,-0.01730232065016,0.2461533612498752,-0.4997629086999154,0.46515826739959537,0.4719810960557693
cg25863103,-0.0141760823448065,0.3904626236595066,-0.7794828247174395,0.7511306600278265,0.4855192376928441
cg09706290,0.0270595108327474,0.2515467750319443,-0.4659721682298634,0.5200911898953582,0.5428325866091879
cg13524924,-0.0007984915219513,0.2132369783886956,-0.4187429691637946,0.41714598611989206,0.4985061161221125
cg06557337,0.0122588832296194,0.1885862893891996,-0.3573702439732118,0.3818880104324506,0.5259146346492739
cg04561309,-0.0101227300647132,0.2012569842656254,-0.404586419225339,0.3843409590959126,0.4799426443230377
cg03647858,-0.0181036134608435,0.2546924324695325,-0.5173007811011272,0.48109355417944016,0.47166692505041563
cg22891175,-0.0042625180385158,0.4691012108895371,-0.9237008913820085,0.9151758553049768,0.4963750354360781
cg24018680,-0.0259865268373487,0.2745303997614464,-0.5640661103697836,0.5120930566950862,0.46229319875537067
cg07339555,0.0098201516125321,0.2200706598949248,-0.42151834178152053,0.4411586450065847,0.5177959839414177
cg22140816,0.0044287863242114,0.2045142016488932,-0.39641904890761925,0.40527662155604205,0.508638480945794
cg13410749,-0.0229072860291713,0.2380734893178721,-0.4895313250922006,0.443716753033858,0.46167316544909975
cg20251350,-0.0076022893156924,0.2009413297142355,-0.401447295555594,0.3862427169242092,0.48491026574446305
cg09820740,-0.0234837555655089,0.222500272730618,-0.4595842901175202,0.4126167789865024,0.45797174595457335
cg24941090,-0.0187371334294701,0.369205287763229,-0.7423794974453989,0.7049052305864586,0.47976240454600005
cg07645878,0.0613300887539512,0.5241091579462858,-0.965923860820769,1.0885840383286713,0.5465770170136355
cg05938907,0.0006535449015921,0.5392195741458536,-1.056216820424281,1.0575239102274652,0.500483525899379
cg18368924,0.0071438079562803,0.3791984336703241,-0.7360851220375548,0.7503727379501155,0.507515322346461
cg18235453,0.0109400527112559,0.3427645681469535,-0.660878500856773,0.6827586062792848,0.5127309211135596
cg02953988,-0.001217736256046,0.2976453103492842,-0.5846025445406431,0.582167072028551,0.49836783881091684
cg08165785,-0.0245324128612082,0.275608254633951,-0.5647245919437521,0.5156597662213357,0.46453622863440325
cg11699576,0.033664401269689,0.3048375847280619,-0.5638172647973123,0.6311460673366902,0.5439673626831072
cg12351433,-0.0099319554828026,0.4865309935170679,-0.9635327027762557,0.9436687918106506,0.4918566302184877
cg12735070,0.0042882050299546,0.3057603196982888,-0.5950020215786914,0.6035784316386007,0.5055948731832185
cg19106526,0.0071254617589263,0.3008631078282575,-0.5825662295844584,0.5968171531023109,0.5094474269844069
cg24200716,-0.0005084549220281,0.2371380718361919,-0.46529907572096424,0.464282165876908,0.49914461642922925
cg04718017,-0.020106912366049,0.2975664099000501,-0.6033370757701473,0.5631232510380493,0.4730635004313789
cg11302671,-0.0061881183222282,0.2218729752858817,-0.44105914988255635,0.4286829132380999,0.48887479643191933
cg11149971,0.0049481002987029,0.2413654717176166,-0.46812822426782563,0.47802442486523145,0.5081779226446378
cg14100716,-0.0033094151672466,0.1993772170004744,-0.39408876048817637,0.3874699301536832,0.4933783557137532
